product_id,category,brand,base_price,launch_date,is_premium
1093,Electronics,Brand_18,71.1,11/7/2023,1
1094,Electronics,Brand_80,119.03,3/2/2023,1
1095,Electronics,Brand_74,156.37,10/25/2023,1
1096,Fashion,Brand_17,29.11,7/20/2022,0
1097,Grocery,Brand_69,13.06,8/5/2023,0
1098,Grocery,Brand_4,17.48,10/20/2022,0
1099,Electronics,Brand_15,123.87,8/13/2023,1
1100,Home,Brand_59,219.64,3/9/2022,1
1101,Fashion,Brand_17,31.37,7/28/2022,0
1102,Electronics,Brand_23,155.8,3/26/2022,1
1103,Fashion,Brand_44,32.64,11/28/2023,0
1104,Sports,Brand_50,50.01,7/4/2023,0
1105,Fashion,Brand_42,48.87,3/4/2023,0
1106,Fashion,Brand_71,50.97,8/18/2021,0
1107,Home,Brand_4,98.66,7/2/2023,1
1108,Home,Brand_95,116.16,9/30/2021,1
1109,Home,Brand_32,128.01,9/26/2021,1
1110,Beauty,Brand_89,29.13,4/12/2021,0
1111,Home,Brand_54,69.32,5/25/2022,1
1112,Grocery,Brand_6,43.2,6/19/2021,0
1113,Electronics,Brand_70,162.37,5/7/2021,1
1114,Sports,Brand_19,40.45,5/26/2021,0
1115,Fashion,Brand_58,36.49,3/31/2021,0
1116,Fashion,Brand_75,86.99,5/2/2022,1
1117,Fashion,Brand_34,99.89,12/1/2021,1
1118,Grocery,Brand_11,15.27,12/5/2021,0
1119,Home,Brand_52,83.74,4/2/2023,1
1120,Home,Brand_74,86.41,11/6/2021,1
1121,Sports,Brand_100,36.38,10/24/2022,0
1122,Home,Brand_58,55.07,3/25/2021,0
1123,Grocery,Brand_18,8.03,4/29/2022,0
1124,Fashion,Brand_29,54.03,11/24/2022,0
1125,Grocery,Brand_31,23.27,6/25/2023,0
1126,Fashion,Brand_51,22.3,7/1/2022,0
1127,Electronics,Brand_20,109.56,5/1/2021,1
1128,Fashion,Brand_68,48.44,9/18/2023,0
1129,Home,Brand_32,66.66,10/8/2021,1
1130,Fashion,Brand_95,30.16,5/27/2022,0
1131,Electronics,Brand_7,98.22,5/20/2022,1
1132,Sports,Brand_42,106.22,1/22/2022,1
1133,Grocery,Brand_77,9.37,4/2/2022,0
1134,Fashion,Brand_39,71.8,4/20/2023,1
1135,Fashion,Brand_19,88.24,4/24/2021,1
1136,Fashion,Brand_72,28.4,10/7/2022,0
1137,Electronics,Brand_1,83.59,9/10/2023,1
1138,Fashion,Brand_2,100.71,5/17/2021,1
1139,Fashion,Brand_83,23.85,11/16/2023,0
1140,Electronics,Brand_79,105.94,10/18/2021,1
1141,Electronics,Brand_72,143.6,8/29/2023,1
1142,Home,Brand_18,141.52,4/17/2023,1
1143,Fashion,Brand_18,59.19,2/1/2021,0
1144,Sports,Brand_87,65.76,5/29/2022,1
1145,Fashion,Brand_51,52.22,7/21/2022,0
1146,Home,Brand_76,101.44,1/31/2021,1
1147,Fashion,Brand_76,53.62,7/22/2023,0
1148,Grocery,Brand_80,19.18,10/24/2021,0
1149,Fashion,Brand_58,78.16,9/5/2023,1
1150,Electronics,Brand_38,87.97,4/10/2021,1
1151,Electronics,Brand_24,151.68,4/11/2021,1
1152,Grocery,Brand_89,15.71,11/5/2021,0
1153,Electronics,Brand_19,78.16,12/3/2021,1
1154,Sports,Brand_50,35.05,4/8/2021,0
1155,Grocery,Brand_89,9.43,7/3/2021,0
1156,Electronics,Brand_60,156.43,1/24/2021,1
1157,Grocery,Brand_27,13.42,7/3/2021,0
1158,Electronics,Brand_48,146.38,12/29/2023,1
1159,Beauty,Brand_89,15.56,6/28/2021,0
1160,Home,Brand_34,91.14,5/8/2021,1
1161,Electronics,Brand_68,76.12,11/10/2022,1
1162,Electronics,Brand_50,73.01,3/14/2023,1
1163,Sports,Brand_75,66.24,8/8/2021,1
1164,Electronics,Brand_61,251.74,9/27/2022,1
1165,Sports,Brand_44,36.89,3/19/2023,0
1166,Home,Brand_71,77.63,7/4/2021,1
1167,Grocery,Brand_77,17.92,5/10/2022,0
1168,Fashion,Brand_96,32.52,10/12/2023,0
1169,Electronics,Brand_95,99.87,8/14/2023,1
1170,Grocery,Brand_49,23.4,11/6/2022,0
1171,Fashion,Brand_9,57.89,12/24/2021,0
1172,Home,Brand_52,125.42,10/29/2021,1
1173,Electronics,Brand_77,140.43,1/27/2022,1
1174,Sports,Brand_84,101.99,7/1/2023,1
1175,Fashion,Brand_24,41.52,10/15/2021,0
1176,Sports,Brand_74,110.37,12/15/2021,1
1177,Beauty,Brand_97,41.65,8/24/2021,0
1178,Electronics,Brand_89,90.79,3/18/2021,1
1179,Home,Brand_23,147.81,12/26/2023,1
1180,Electronics,Brand_38,67.05,8/24/2021,1
1181,Beauty,Brand_22,26.85,5/5/2023,0
1182,Fashion,Brand_22,65.95,8/7/2022,1
1183,Electronics,Brand_61,75.43,10/15/2021,1
1184,Electronics,Brand_35,53.72,7/28/2022,0
1185,Electronics,Brand_80,306.19,4/14/2021,1
1186,Beauty,Brand_93,27.35,9/26/2021,0
1187,Fashion,Brand_66,70.27,6/23/2021,1
1188,Fashion,Brand_20,40.4,4/6/2022,0
1189,Beauty,Brand_83,23.91,9/8/2023,0
1190,Fashion,Brand_17,99.37,3/2/2021,1
1191,Fashion,Brand_57,23.63,9/8/2023,0
1192,Electronics,Brand_33,117.03,11/6/2022,1
1193,Home,Brand_70,49.26,1/10/2021,0
1194,Electronics,Brand_83,67.41,3/20/2021,1
1195,Fashion,Brand_56,40.29,1/22/2021,0
1196,Beauty,Brand_54,49.56,10/4/2023,0
1197,Home,Brand_59,87.28,6/9/2021,1
1198,Home,Brand_75,92.04,11/20/2022,1
1199,Beauty,Brand_42,44.46,10/23/2023,0
1200,Grocery,Brand_46,21.42,1/21/2021,0
1201,Fashion,Brand_100,47.81,7/3/2023,0
1202,Sports,Brand_79,60.2,9/14/2021,0
1203,Home,Brand_7,55.02,11/27/2022,0
1204,Beauty,Brand_37,20.95,10/14/2023,0
1205,Beauty,Brand_75,36.1,4/7/2023,0
1206,Grocery,Brand_66,14.9,8/27/2022,0
1207,Beauty,Brand_96,24.35,3/21/2022,0
1208,Grocery,Brand_2,25.42,4/11/2021,0
1209,Grocery,Brand_27,14.72,7/22/2022,0
1210,Fashion,Brand_100,38.65,2/15/2023,0
1211,Home,Brand_77,67.95,12/1/2022,1
1212,Beauty,Brand_84,17.18,12/6/2023,0
1213,Fashion,Brand_100,79.31,6/22/2023,1
1214,Home,Brand_29,37.51,10/21/2023,0
1215,Beauty,Brand_86,15.33,8/7/2021,0
1216,Electronics,Brand_26,98.99,1/2/2022,1
1217,Fashion,Brand_7,38.12,10/24/2022,0
1218,Home,Brand_98,111.42,2/19/2022,1
1219,Electronics,Brand_3,181.9,7/9/2023,1
1220,Fashion,Brand_30,61.33,10/11/2021,1
1221,Sports,Brand_7,49.85,3/25/2023,0
1222,Grocery,Brand_46,15.91,9/26/2021,0
1223,Home,Brand_10,83.5,4/3/2021,1
1224,Electronics,Brand_1,104.85,10/23/2023,1
1225,Home,Brand_98,84.9,12/4/2023,1
1226,Electronics,Brand_87,191.18,2/24/2022,1
1227,Electronics,Brand_45,92.27,6/26/2023,1
1228,Home,Brand_41,116.83,11/15/2023,1
1229,Grocery,Brand_63,17.23,8/5/2023,0
1230,Electronics,Brand_71,189.65,11/25/2023,1
1231,Electronics,Brand_26,103.2,6/18/2023,1
1232,Sports,Brand_85,174.13,10/9/2022,1
1233,Beauty,Brand_66,58.19,12/2/2022,0
1234,Grocery,Brand_86,20.53,8/14/2023,0
1235,Home,Brand_74,48,6/17/2022,0
1236,Home,Brand_87,92.83,8/31/2021,1
1237,Home,Brand_66,52.12,3/14/2021,0
1238,Electronics,Brand_95,118.41,4/27/2021,1
1239,Electronics,Brand_31,195.16,1/7/2023,1
1240,Electronics,Brand_54,129.44,7/9/2022,1
1241,Electronics,Brand_85,151.41,11/15/2021,1
1242,Grocery,Brand_66,15.75,9/23/2022,0
1243,Fashion,Brand_90,48.26,5/9/2022,0
1244,Sports,Brand_84,75.27,10/26/2022,1
1245,Grocery,Brand_95,16.54,12/12/2023,0
1246,Home,Brand_56,52.95,1/8/2022,0
1247,Electronics,Brand_14,79.94,10/8/2021,1
1248,Home,Brand_63,69.92,1/20/2022,1
1249,Home,Brand_6,198.92,6/3/2021,1
1250,Electronics,Brand_44,126.17,8/30/2021,1
1251,Home,Brand_75,31.47,12/14/2023,0
1252,Sports,Brand_44,53.46,3/20/2022,0
1253,Home,Brand_22,113.23,8/31/2021,1
1254,Grocery,Brand_75,16.66,3/20/2022,0
1255,Electronics,Brand_29,179.56,9/5/2023,1
1256,Beauty,Brand_64,36.77,2/9/2023,0
1257,Beauty,Brand_88,88.05,6/24/2021,1
1258,Electronics,Brand_18,107.56,8/31/2021,1
1259,Electronics,Brand_69,101.64,2/25/2023,1
1260,Fashion,Brand_82,30.97,5/3/2023,0
1261,Home,Brand_72,67.89,7/8/2022,1
1262,Home,Brand_36,43.84,10/25/2022,0
1263,Fashion,Brand_83,46.73,9/13/2021,0
1264,Grocery,Brand_94,14.63,8/30/2021,0
1265,Fashion,Brand_18,76.17,3/7/2022,1
1266,Grocery,Brand_39,14.93,9/9/2023,0
1267,Home,Brand_8,35.13,10/3/2023,0
1268,Beauty,Brand_23,69.93,7/22/2023,1
1269,Fashion,Brand_82,37.28,7/6/2023,0
1270,Home,Brand_43,44.52,10/27/2022,0
1271,Home,Brand_81,56.6,11/7/2022,0
1272,Fashion,Brand_71,62.82,8/20/2022,1
1273,Home,Brand_84,78.77,1/22/2021,1
1274,Electronics,Brand_91,94.36,3/4/2023,1
1275,Sports,Brand_82,77.22,10/7/2022,1
1276,Electronics,Brand_42,65.17,8/25/2021,1
1277,Home,Brand_95,149.88,6/9/2021,1
1278,Fashion,Brand_87,36.72,2/25/2022,0
1279,Grocery,Brand_15,9.81,11/1/2023,0
1280,Electronics,Brand_9,205.18,10/23/2021,1
1281,Electronics,Brand_48,133.83,6/23/2023,1
1282,Grocery,Brand_86,18.65,6/20/2021,0
1283,Home,Brand_71,63.43,5/8/2022,1
1284,Grocery,Brand_81,8.71,12/20/2022,0
1285,Electronics,Brand_18,125.24,10/26/2022,1
1286,Grocery,Brand_74,13.4,3/30/2023,0
1287,Electronics,Brand_54,69.44,8/12/2022,1
1288,Fashion,Brand_13,36.79,9/29/2023,0
1289,Fashion,Brand_46,54.43,11/17/2022,0
1290,Home,Brand_16,106.48,5/9/2022,1
1291,Fashion,Brand_14,46.33,5/28/2021,0
1292,Sports,Brand_45,57.51,12/21/2022,0
1293,Grocery,Brand_16,8.29,5/17/2022,0
1294,Sports,Brand_47,54.57,11/12/2021,0
1295,Grocery,Brand_20,22.12,2/27/2022,0
1296,Fashion,Brand_35,36.95,12/30/2022,0
1297,Grocery,Brand_54,13.9,10/26/2022,0
1298,Beauty,Brand_83,26.65,6/6/2022,0
1299,Electronics,Brand_81,227.99,9/20/2023,1
1300,Home,Brand_51,76.17,7/24/2021,1
1301,Fashion,Brand_59,28.14,4/26/2021,0
1302,Sports,Brand_65,66.11,10/19/2021,1
1303,Sports,Brand_33,87.5,12/10/2022,1
1304,Home,Brand_17,138.08,11/20/2021,1
1305,Sports,Brand_1,86.52,5/30/2022,1
1306,Sports,Brand_29,50.11,12/30/2021,0
1307,Fashion,Brand_98,64.28,7/25/2021,1
1308,Fashion,Brand_85,140.86,11/5/2022,1
1309,Electronics,Brand_58,164.88,5/5/2022,1
1310,Electronics,Brand_81,72.78,3/28/2021,1
1311,Beauty,Brand_17,36.39,9/28/2022,0
1312,Electronics,Brand_42,147.79,1/9/2021,1
1313,Home,Brand_59,92.37,3/13/2021,1
1314,Beauty,Brand_32,54.35,9/9/2021,0
1315,Grocery,Brand_58,7.39,12/23/2022,0
1316,Sports,Brand_6,111.46,1/30/2022,1
1317,Grocery,Brand_98,20.1,10/18/2022,0
1318,Beauty,Brand_4,40.65,7/16/2023,0
1319,Sports,Brand_32,29.75,4/17/2022,0
1320,Fashion,Brand_25,23.57,7/17/2023,0
1321,Electronics,Brand_72,139.92,5/13/2021,1
1322,Beauty,Brand_15,16.98,8/19/2023,0
1323,Sports,Brand_35,76.45,5/28/2021,1
1324,Electronics,Brand_64,161.28,8/18/2023,1
1325,Home,Brand_15,92.65,7/16/2021,1
1326,Sports,Brand_42,104.63,5/11/2023,1
1327,Fashion,Brand_84,48.49,11/20/2022,0
1328,Electronics,Brand_71,252.91,4/10/2021,1
1329,Home,Brand_27,110.08,8/5/2021,1
1330,Home,Brand_45,161.46,2/17/2022,1
1331,Fashion,Brand_45,26.02,7/3/2021,0
1332,Electronics,Brand_27,48.12,3/31/2023,0
1333,Fashion,Brand_23,120.82,3/20/2021,1
1334,Home,Brand_37,39.22,3/17/2023,0
1335,Sports,Brand_88,60.41,7/29/2021,0
1336,Electronics,Brand_23,100.93,5/2/2021,1
1337,Electronics,Brand_23,171.13,10/23/2023,1
1338,Fashion,Brand_9,41.07,9/15/2022,0
1339,Beauty,Brand_31,30.32,8/30/2022,0
1340,Electronics,Brand_74,127.38,9/18/2021,1
1341,Electronics,Brand_76,108.74,3/21/2022,1
1342,Home,Brand_72,81.29,7/1/2023,1
1343,Electronics,Brand_58,157.69,11/12/2022,1
1344,Grocery,Brand_25,13,10/2/2023,0
1345,Beauty,Brand_47,27.03,8/4/2022,0
1346,Electronics,Brand_87,137.71,8/4/2023,1
1347,Sports,Brand_22,76.32,5/25/2021,1
1348,Home,Brand_27,111.58,3/11/2022,1
1349,Sports,Brand_10,64.49,12/12/2023,1
1350,Home,Brand_15,100.74,4/16/2023,1
1351,Beauty,Brand_24,16.04,3/19/2021,0
1352,Grocery,Brand_35,12.51,1/27/2021,0
1353,Electronics,Brand_7,162.77,4/10/2021,1
1354,Fashion,Brand_96,43.85,11/1/2023,0
1355,Electronics,Brand_81,170.78,1/24/2021,1
1356,Sports,Brand_77,72.63,9/2/2022,1
1357,Home,Brand_85,60.86,6/11/2021,0
1358,Beauty,Brand_76,35.12,3/15/2021,0
1359,Fashion,Brand_16,71.71,3/2/2022,1
1360,Sports,Brand_6,76.98,1/22/2022,1
1361,Fashion,Brand_81,80.84,7/21/2023,1
1362,Fashion,Brand_98,45.09,11/17/2023,0
1363,Fashion,Brand_38,47.25,11/24/2021,0
1364,Electronics,Brand_81,140.77,1/30/2023,1
1365,Grocery,Brand_60,9.4,7/24/2021,0
1366,Sports,Brand_80,89.33,5/7/2022,1
1367,Sports,Brand_30,56.62,5/13/2021,0
1368,Grocery,Brand_75,16.96,9/13/2023,0
1369,Grocery,Brand_53,19.54,8/9/2023,0
1370,Home,Brand_40,201.24,11/30/2023,1
1371,Electronics,Brand_85,104.98,4/13/2022,1
1372,Fashion,Brand_81,38.71,6/17/2023,0
1373,Sports,Brand_99,56.49,8/20/2022,0
1374,Home,Brand_12,50.49,4/18/2022,0
1375,Grocery,Brand_67,30.13,10/25/2023,0
1376,Electronics,Brand_29,102.8,8/2/2021,1
1377,Home,Brand_44,83.23,8/26/2022,1
1378,Sports,Brand_93,70.73,3/8/2023,1
1379,Sports,Brand_5,106.22,7/16/2021,1
1380,Grocery,Brand_69,10.14,10/28/2023,0
1381,Electronics,Brand_27,220.24,5/10/2023,1
1382,Sports,Brand_10,32.38,8/12/2021,0
1383,Electronics,Brand_97,74.8,11/19/2022,1
1384,Home,Brand_66,166.68,4/28/2023,1
1385,Fashion,Brand_76,63.19,5/16/2023,1
1386,Electronics,Brand_49,205.02,10/5/2021,1
1387,Electronics,Brand_75,106.34,4/14/2023,1
1388,Electronics,Brand_8,157.3,6/5/2021,1
1389,Home,Brand_92,91.41,7/7/2023,1
1390,Electronics,Brand_12,74.12,8/18/2022,1
1391,Beauty,Brand_7,39.82,3/14/2023,0
1392,Grocery,Brand_16,18.91,10/8/2022,0
1393,Electronics,Brand_20,172.04,12/27/2021,1
1394,Electronics,Brand_97,87.62,2/5/2023,1
1395,Home,Brand_52,90.59,12/30/2021,1
1396,Electronics,Brand_17,118.51,5/19/2023,1
1397,Fashion,Brand_88,15.45,12/20/2021,0
1398,Sports,Brand_2,71.61,9/6/2022,1
1399,Home,Brand_51,65.57,1/2/2021,1
1400,Beauty,Brand_100,49.22,8/11/2021,0
1401,Beauty,Brand_2,23.39,12/6/2022,0
1402,Grocery,Brand_22,11.62,10/7/2023,0
1403,Fashion,Brand_81,42.33,10/27/2022,0
1404,Beauty,Brand_31,19.78,7/7/2023,0
1405,Electronics,Brand_62,134.98,6/5/2023,1
1406,Grocery,Brand_95,15.22,9/4/2023,0
1407,Beauty,Brand_99,14.4,10/20/2021,0
1408,Electronics,Brand_39,151.33,5/17/2023,1
1409,Sports,Brand_17,97.84,4/2/2023,1
1410,Home,Brand_89,52.99,5/18/2021,0
1411,Grocery,Brand_49,13.76,1/2/2021,0
1412,Home,Brand_61,81.12,12/13/2022,1
1413,Fashion,Brand_34,52.91,9/27/2023,0
1414,Grocery,Brand_8,14.05,10/9/2023,0
1415,Fashion,Brand_81,43.53,2/4/2021,0
1416,Fashion,Brand_92,28.98,11/21/2021,0
1417,Sports,Brand_31,73.55,4/26/2023,1
1418,Sports,Brand_87,119.16,5/27/2021,1
1419,Electronics,Brand_54,96.23,9/10/2022,1
1420,Sports,Brand_89,128.96,10/15/2023,1
1421,Fashion,Brand_52,50.96,2/8/2022,0
1422,Sports,Brand_79,106.91,10/21/2022,1
1423,Fashion,Brand_2,105.35,12/29/2022,1
1424,Home,Brand_77,81.73,3/3/2021,1
1425,Home,Brand_85,79.62,5/17/2022,1
1426,Grocery,Brand_25,7,12/8/2023,0
1427,Beauty,Brand_89,13.74,1/16/2022,0
1428,Fashion,Brand_77,39.63,8/31/2022,0
1429,Electronics,Brand_50,203.41,10/4/2021,1
1430,Electronics,Brand_18,155.99,4/23/2022,1
1431,Fashion,Brand_6,50.23,4/4/2021,0
1432,Sports,Brand_52,55.65,4/24/2021,0
1433,Home,Brand_10,57.32,5/4/2023,0
1434,Home,Brand_50,58.21,5/30/2021,0
1435,Fashion,Brand_11,51,11/21/2023,0
1436,Home,Brand_88,96.69,11/14/2021,1
1437,Electronics,Brand_79,119.46,1/3/2022,1
1438,Home,Brand_99,52.97,7/23/2021,0
1439,Grocery,Brand_1,11.71,3/2/2021,0
1440,Grocery,Brand_60,10.26,10/5/2021,0
1441,Sports,Brand_56,80.57,5/1/2021,1
1442,Grocery,Brand_99,7.42,6/22/2021,0
1443,Fashion,Brand_4,38.29,9/11/2021,0
1444,Electronics,Brand_58,97.8,4/10/2021,1
1445,Electronics,Brand_60,108.88,5/31/2022,1
1446,Fashion,Brand_2,42.41,7/20/2021,0
1447,Grocery,Brand_46,18.88,4/5/2022,0
1448,Beauty,Brand_50,19.06,11/28/2021,0
1449,Electronics,Brand_13,174.65,1/16/2023,1
1450,Fashion,Brand_73,34.55,7/11/2022,0
1451,Grocery,Brand_22,17.46,3/9/2023,0
1452,Fashion,Brand_67,51.33,4/20/2021,0
1453,Grocery,Brand_22,7.95,6/27/2021,0
1454,Sports,Brand_33,169.17,11/20/2022,1
1455,Home,Brand_8,55.61,6/18/2021,0
1456,Grocery,Brand_63,19.91,11/11/2023,0
1457,Beauty,Brand_2,47.95,12/1/2021,0
1458,Grocery,Brand_82,9.97,11/15/2023,0
1459,Home,Brand_90,139.48,9/30/2023,1
1460,Beauty,Brand_24,28.68,7/12/2021,0
1461,Home,Brand_58,33.49,3/6/2021,0
1462,Electronics,Brand_39,76.27,10/14/2021,1
1463,Electronics,Brand_24,129.98,11/29/2022,1
1464,Fashion,Brand_93,31.36,12/27/2022,0
1465,Sports,Brand_74,131.44,7/11/2022,1
1466,Grocery,Brand_98,13.29,7/6/2023,0
1467,Home,Brand_99,64.8,6/12/2022,1
1468,Electronics,Brand_23,89.27,3/29/2023,1
1469,Fashion,Brand_78,103.61,12/13/2021,1
1470,Fashion,Brand_65,35.32,3/31/2023,0
1471,Electronics,Brand_4,74.49,7/16/2022,1
1472,Fashion,Brand_78,52.51,11/2/2022,0
1473,Sports,Brand_72,86.45,11/6/2021,1
1474,Grocery,Brand_41,10.76,8/19/2023,0
1475,Fashion,Brand_11,46.11,6/21/2021,0
1476,Electronics,Brand_31,141.7,2/9/2022,1
1477,Beauty,Brand_25,56.55,11/1/2021,0
1478,Electronics,Brand_1,131.52,7/7/2023,1
1479,Grocery,Brand_74,13.52,6/26/2023,0
1480,Electronics,Brand_81,95.91,5/31/2023,1
1481,Fashion,Brand_52,65.06,4/25/2023,1
1482,Home,Brand_65,68.64,2/16/2022,1
1483,Home,Brand_63,134.33,1/12/2022,1
1484,Sports,Brand_10,88.05,12/30/2022,1
1485,Beauty,Brand_19,34.21,9/8/2021,0
1486,Home,Brand_76,94.9,3/21/2022,1
1487,Electronics,Brand_5,142.8,1/30/2021,1
1488,Grocery,Brand_15,18.04,8/8/2022,0
1489,Electronics,Brand_60,74.15,4/25/2021,1
1490,Beauty,Brand_3,78.79,1/31/2022,1
1491,Electronics,Brand_94,240.06,3/30/2022,1
1492,Fashion,Brand_97,69.06,10/2/2022,1
1493,Fashion,Brand_41,53.44,11/27/2023,0
1494,Electronics,Brand_2,108.96,8/23/2022,1
1495,Grocery,Brand_76,6.35,5/14/2022,0
1496,Electronics,Brand_11,58.9,10/25/2022,0
1497,Sports,Brand_68,59.97,10/22/2021,0
1498,Sports,Brand_89,129.5,9/1/2021,1
1499,Home,Brand_75,64.46,3/14/2021,1
1500,Grocery,Brand_93,14.98,11/18/2023,0
1501,Home,Brand_45,64.84,6/9/2022,1
1502,Grocery,Brand_50,21.93,11/19/2021,0
1503,Electronics,Brand_11,45.42,3/20/2021,0
1504,Fashion,Brand_22,57.21,7/6/2023,0
1505,Electronics,Brand_2,91.34,2/2/2021,1
1506,Fashion,Brand_23,24.39,3/25/2023,0
1507,Fashion,Brand_89,30.76,8/20/2021,0
1508,Grocery,Brand_36,23.94,2/3/2021,0
1509,Fashion,Brand_78,76.8,1/11/2022,1
1510,Fashion,Brand_9,37.01,4/16/2022,0
1511,Sports,Brand_53,50.99,10/22/2021,0
1512,Electronics,Brand_48,125.59,5/15/2021,1
1513,Sports,Brand_6,100.76,8/28/2021,1
1514,Grocery,Brand_20,7.67,6/15/2023,0
1515,Sports,Brand_99,60.57,6/28/2023,0
1516,Electronics,Brand_96,150.72,5/22/2022,1
1517,Electronics,Brand_96,120.59,12/18/2022,1
1518,Electronics,Brand_24,86.95,6/29/2021,1
1519,Electronics,Brand_43,174.74,7/9/2022,1
1520,Grocery,Brand_95,25.84,5/15/2021,0
1521,Beauty,Brand_7,28.95,7/12/2023,0
1522,Electronics,Brand_60,161.21,10/10/2021,1
1523,Electronics,Brand_49,116.93,3/10/2021,1
1524,Grocery,Brand_28,23.11,3/4/2022,0
1525,Fashion,Brand_32,62.01,4/18/2022,1
1526,Grocery,Brand_94,14.03,6/24/2023,0
1527,Sports,Brand_32,77.05,9/3/2022,1
1528,Electronics,Brand_80,74.69,3/16/2021,1
1529,Fashion,Brand_88,50.2,3/5/2021,0
1530,Home,Brand_16,100.19,11/14/2023,1
1531,Sports,Brand_25,45.69,5/19/2022,0
1532,Beauty,Brand_16,15.81,8/17/2022,0
1533,Grocery,Brand_76,13.83,6/8/2021,0
1534,Fashion,Brand_70,111.85,11/8/2022,1
1535,Grocery,Brand_64,18.29,7/21/2023,0
1536,Sports,Brand_73,94.89,7/26/2023,1
1537,Home,Brand_67,81.89,11/20/2021,1
1538,Grocery,Brand_75,14.91,1/24/2022,0
1539,Electronics,Brand_77,118.35,7/15/2021,1
1540,Grocery,Brand_63,23.51,8/20/2021,0
1541,Electronics,Brand_9,91.63,2/23/2021,1
1542,Home,Brand_49,112.28,4/8/2022,1
1543,Fashion,Brand_81,44.25,1/7/2022,0
1544,Home,Brand_59,103.33,5/7/2023,1
1545,Fashion,Brand_2,32.73,9/24/2021,0
1546,Electronics,Brand_38,65.76,8/5/2021,1
1547,Home,Brand_25,34.71,9/25/2021,0
1548,Home,Brand_95,43.64,9/27/2022,0
1549,Fashion,Brand_87,53.08,10/15/2023,0
1550,Sports,Brand_19,50.05,1/16/2023,0
1551,Grocery,Brand_27,20.88,10/18/2021,0
1552,Home,Brand_65,75.08,1/4/2021,1
1553,Fashion,Brand_15,32.84,1/26/2022,0
1554,Beauty,Brand_89,31.01,1/7/2023,0
1555,Home,Brand_44,65.12,1/2/2023,1
1556,Grocery,Brand_9,17.39,6/8/2021,0
1557,Home,Brand_10,72.93,2/18/2023,1
1558,Electronics,Brand_49,128.9,9/30/2023,1
1559,Beauty,Brand_92,21.69,1/26/2021,0
1560,Grocery,Brand_10,10.88,9/1/2021,0
1561,Fashion,Brand_74,106.46,9/26/2021,1
1562,Beauty,Brand_75,30.82,8/17/2022,0
1563,Home,Brand_28,106.29,9/6/2021,1
1564,Home,Brand_5,172.91,10/12/2022,1
1565,Fashion,Brand_12,49.38,5/15/2022,0
1566,Grocery,Brand_25,18.51,5/26/2023,0
1567,Home,Brand_1,69.15,9/18/2023,1
1568,Beauty,Brand_38,33.22,2/25/2023,0
1569,Beauty,Brand_48,46.26,1/19/2023,0
1570,Fashion,Brand_14,61.24,1/6/2021,0
1571,Beauty,Brand_3,28.74,8/13/2022,0
1572,Beauty,Brand_10,23.05,6/11/2022,0
1573,Sports,Brand_10,75.47,4/28/2021,1
1574,Beauty,Brand_83,18.52,10/16/2022,0
1575,Fashion,Brand_14,50.68,2/4/2021,0
1576,Fashion,Brand_47,31.78,5/21/2021,0
1577,Home,Brand_54,69.16,6/9/2022,1
1578,Home,Brand_87,36.21,1/11/2023,0
1579,Beauty,Brand_24,18.72,3/22/2022,0
1580,Fashion,Brand_40,42.11,7/7/2021,0
1581,Electronics,Brand_21,115.02,7/30/2021,1
1582,Grocery,Brand_67,16.82,11/22/2022,0
1583,Electronics,Brand_64,141.48,9/11/2022,1
1584,Electronics,Brand_82,204.2,9/6/2023,1
1585,Sports,Brand_37,78.6,12/2/2022,1
1586,Beauty,Brand_71,14.83,3/4/2022,0
1587,Electronics,Brand_92,96.99,12/24/2021,1
1588,Electronics,Brand_40,171.53,11/2/2021,1
1589,Beauty,Brand_67,33.18,3/2/2023,0
1590,Home,Brand_70,301.83,1/1/2023,1
1591,Electronics,Brand_88,112.86,4/13/2021,1
1592,Grocery,Brand_48,34.66,11/8/2022,0
1593,Home,Brand_36,86.78,4/26/2022,1
1594,Fashion,Brand_33,55.31,6/5/2021,0
1595,Fashion,Brand_57,35.78,7/22/2021,0
1596,Grocery,Brand_64,24.7,12/13/2023,0
1597,Home,Brand_75,47.94,8/3/2021,0
1598,Electronics,Brand_2,134.85,4/6/2023,1
1599,Fashion,Brand_74,34.7,10/28/2023,0
1600,Home,Brand_95,55.06,4/17/2023,0
1601,Electronics,Brand_9,161.98,9/17/2022,1
1602,Fashion,Brand_11,38.77,11/4/2023,0
1603,Electronics,Brand_80,73.3,8/5/2021,1
1604,Home,Brand_7,48.07,3/30/2022,0
1605,Home,Brand_7,186.91,5/4/2022,1
1606,Grocery,Brand_26,10.39,1/13/2022,0
1607,Grocery,Brand_5,20.75,5/31/2021,0
1608,Fashion,Brand_53,57.05,7/6/2021,0
1609,Beauty,Brand_79,42.28,12/14/2022,0
1610,Electronics,Brand_59,77.47,12/26/2022,1
1611,Electronics,Brand_10,94.22,11/27/2022,1
1612,Fashion,Brand_40,38.78,9/23/2023,0
1613,Grocery,Brand_85,11.17,10/19/2021,0
1614,Fashion,Brand_69,82.63,4/15/2022,1
1615,Sports,Brand_92,108.56,11/25/2021,1
1616,Fashion,Brand_26,44.41,4/12/2022,0
1617,Sports,Brand_47,62.13,11/1/2022,1
1618,Grocery,Brand_7,16.6,7/15/2022,0
1619,Home,Brand_82,72.98,6/27/2023,1
